Empresa.....: N A INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;;;Data/Hora.: 09/04/2024 16:43:11;;;;;;;;;;;;
TABELA DE PREÇO;;;;Usuário.: MARCELO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Descrição...: TABELA DE PRECO 18/03;;;;;;;;;;;;;;;;
Dt. Inicial...........: 17/03/2013;;Dt. Final.......: 31/12/2050;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Código;Código Comercial;Produto;Preço de Venda;COMISSAO 1 %;COMISSAO 2 %;COMISSAO 3 %;COMISSAO 4 %;COMISSAO 5 %;COMISSAO 6 %;COMISSAO 7 %;COMISSAO 8 %;COMISSAO 9 %;COMISSAO 10 %;;;
15062;15062;AGULHA TQ X 1 110/18 GB *;1,2000;1,2120;1,2240;1,2360;1,2480;1,2600;1,2720;1,2840;1,2960;1,3080;1,3200;;;
17919;17919;AGULHA TQ X 1 75/11 GB 75688;1,8500;1,8685;1,8870;1,9055;1,9240;1,9425;1,9610;1,9795;1,9980;2,0165;2,0350;;;
17918;17918;AGULHA TQ X 1 80/12 GB 72639;1,8500;1,8685;1,8870;1,9055;1,9240;1,9425;1,9610;1,9795;1,9980;2,0165;2,0350;;;
9409;9409;AGULHA TV X 1  90/14 GB*;2,2500;2,2725;2,2950;2,3175;2,3400;2,3625;2,3850;2,4075;2,4300;2,4525;2,4750;;;
1892;1892;AGULHA 134 SAN DOURADA 120/19 GB 776942;2,3500;2,3735;2,3970;2,4205;2,4440;2,4675;2,4910;2,5145;2,5380;2,5615;2,5850;;;
15293;15293;AGULHA 134 SAN DOURADA 130/21 GB 776952;2,3500;2,3735;2,3970;2,4205;2,4440;2,4675;2,4910;2,5145;2,5380;2,5615;2,5850;;;
113;113;ALFINETE EXTRA FINO 29 NIQUELADO ;7,1500;7,2215;7,2930;7,3645;7,4360;7,5075;7,5790;7,6505;7,7220;7,7935;7,8650;;;
1504;1504;AMACIANTE RELEVO 1LT ;37,0000;37,3700;37,7400;38,1100;38,4800;38,8500;39,2200;39,5900;39,9600;40,3300;40,7000;;;
1505;1505;AMACIANTE RELEVO 5LT;160,0000;161,6000;163,2000;164,8000;166,4000;168,0000;169,6000;171,2000;172,8000;174,4000;176,0000;;;
11626;11626;APLICADOR DE EMULSAO 15CM;20,0000;20,2000;20,4000;20,6000;20,8000;21,0000;21,2000;21,4000;21,6000;21,8000;22,0000;;;
1507;;APLICADOR DE EMULSAO 23CM;26,0000;26,2600;26,5200;26,7800;27,0400;27,3000;27,5600;27,8200;28,0800;28,3400;28,6000;;;
1508;1508;APLICADOR DE EMULSAO 38CM;40,0000;40,4000;40,8000;41,2000;41,6000;42,0000;42,4000;42,8000;43,2000;43,6000;44,0000;;;
1509;1509;APLICADOR DE EMULSAO 48CM;48,0000;48,4800;48,9600;49,4400;49,9200;50,4000;50,8800;51,3600;51,8400;52,3200;52,8000;;;
341;341;ARRUELAS PLASTICA P/BOTÃO ENCAPAR;15,6500;15,8065;15,9630;16,1195;16,2760;16,4325;16,5890;16,7455;16,9020;17,0585;17,2150;;;
12260;12260;BASE NYLON P/MATRIZ DE CORTE;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;
3151;3151;BONES;7,2491;7,3216;7,3941;7,4666;7,5391;7,6116;7,6840;7,7565;7,8290;7,9015;7,9740;;;
10883;10883;BORRACHA 44/40-PRETA;26,8950;27,1640;27,4329;27,7019;27,9708;28,2398;28,5087;28,7777;29,0466;29,3156;29,5845;;;
10884;10884;BORRACHA 46/40 BRANCA;30,0000;30,3000;30,6000;30,9000;31,2000;31,5000;31,8000;32,1000;32,4000;32,7000;33,0000;;;
10885;10885;BORRACHA 46/40 PRETA;30,0000;30,3000;30,6000;30,9000;31,2000;31,5000;31,8000;32,1000;32,4000;32,7000;33,0000;;;
10917;10917;BOTAO ALFA METALICO GARRA DUPLA 13MM;49,9000;50,3990;50,8980;51,3970;51,8960;52,3950;52,8940;53,3930;53,8920;54,3910;54,8900;;;
363;363;BOTAO ALUMINIO COM ARRUELA DE METAL;80,5000;81,3050;82,1100;82,9150;83,7200;84,5250;85,3300;86,1350;86,9400;87,7450;88,5500;;;
3051;3051;BOTAO ALUMINIO COM ARRUELA PLASTICA;75,4000;76,1540;76,9080;77,6620;78,4160;79,1700;79,9240;80,6780;81,4320;82,1860;82,9400;;;
15213;15213;BOTAO CAMISA 18 AL 02 TRANSPARENTE ;37,5000;37,8750;38,2500;38,6250;39,0000;39,3750;39,7500;40,1250;40,5000;40,8750;41,2500;;;
18045;18045;BOTAO DE PRESSAO 80 (200) NIQUELADO;71,3000;72,0130;72,7260;73,4390;74,1520;74,8650;75,5780;76,2910;77,0040;77,7170;78,4300;;;
15827;15827;BOTAO DE PRESSAO 80 (200) OURO VELHO;71,3000;72,0130;72,7260;73,4390;74,1520;74,8650;75,5780;76,2910;77,0040;77,7170;78,4300;;;
339;339;BOTAO ENC. PINO ALUM. PANDA ;53,9500;54,4895;55,0290;55,5685;56,1080;56,6475;57,1870;57,7265;58,2660;58,8055;59,3450;;;
323;323;BOTAO PINO ALUM. COLOR 01 BRANCO*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
324;324;BOTAO PINO ALUM. COLOR 02 PRETO*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
325;325;BOTAO PINO ALUM. COLOR 03 VERMELHO*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
326;326;BOTAO PINO ALUM. COLOR 04 LARANJA*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
327;327;BOTAO PINO ALUM. COLOR 05 MUSGO;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
328;328;BOTAO PINO ALUM. COLOR 06 VERDE*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
329;329;BOTAO PINO ALUM. COLOR 07 CANARIO;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
330;330;BOTAO PINO ALUM. COLOR 08 AM.B.B.*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
331;331;BOTAO PINO ALUM. COLOR 09 OURO*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
333;333;BOTAO PINO ALUM. COLOR 11 CINZA;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
334;334;BOTAO PINO ALUM. COLOR 12 CAQUI *;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
19180;19180;BOTAO PINO ALUM. COLOR 24 CHUMBO*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
337;337;BOTAO PINO ALUM. COLOR 36 MARINHO*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
338;338;BOTAO PINO ALUM. COLOR 37 ROYAL*;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
3056;3056;BOTAO PINO ALUM. COLOR 42 PINK;45,4500;45,9045;46,3590;46,8135;47,2680;47,7225;48,1770;48,6315;49,0860;49,5405;49,9950;;;
13321;13321;BOTAO 13MM EM METAL 3 GARRAS;105,0000;106,0500;107,1000;108,1500;109,2000;110,2500;111,3000;112,3500;113,4000;114,4500;115,5000;;;
2986;2986;CABO PARA SECADOR ;40,0000;40,4000;40,8000;41,2000;41,6000;42,0000;42,4000;42,8000;43,2000;43,6000;44,0000;;;
14584;14584;CADARÇO ALFA 100M MESCLA;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
1523;1523;CADARCO ALFA 100M 0100;31,5000;31,8150;32,1300;32,4450;32,7600;33,0750;33,3900;33,7050;34,0200;34,3350;34,6500;;;
521;521;CADARCO ALFA 100M 0502;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
522;522;CADARCO ALFA 100M 0503**;55,1000;55,6510;56,2020;56,7530;57,3040;57,8550;58,4060;58,9570;59,5080;60,0590;60,6100;;;
20057;20057;CADARCO ALFA 100M 0504**;55,1000;55,6510;56,2020;56,7530;57,3040;57,8550;58,4060;58,9570;59,5080;60,0590;60,6100;;;
5030;5030;CADARCO ALFA 100M 0508**;55,1000;55,6510;56,2020;56,7530;57,3040;57,8550;58,4060;58,9570;59,5080;60,0590;60,6100;;;
528;528;CADARCO ALFA 100M 1000;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
12196;12196;CADARCO ALFA 100M 1503;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
527;527;CADARCO ALFA 100M 2000;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
18731;18731;CADARCO ALFA 100M 2003;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
529;529;CADARCO ALFA 100M 2505;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
520;520;CADARCO ALFA 100M 2508;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
531;531;CADARCO ALFA 100M 3001*;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
519;519;CADARCO ALFA 100M 3501;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
11750;11750;CADARCO ALFA 100M 4500;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
534;534;CADARCO ALFA 100M 4501;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
5060;5060;CADARCO ALFA 100M 4504**;55,1000;55,6510;56,2020;56,7530;57,3040;57,8550;58,4060;58,9570;59,5080;60,0590;60,6100;;;
535;535;CADARCO ALFA 100M 4519;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
524;524;CADARCO ALFA 100M 5001 ;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
523;523;CADARCO ALFA 100M 5002;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
536;536;CADARCO ALFA 100M 5500;51,3500;51,8635;52,3770;52,8905;53,4040;53,9175;54,4310;54,9445;55,4580;55,9715;56,4850;;;
316;316;CADARCO ALFA 100M 5504**;55,1000;55,6510;56,2020;56,7530;57,3040;57,8550;58,4060;58,9570;59,5080;60,0590;60,6100;;;
1524;1524;CADARCO ALFA 100M 9900;32,5000;32,8250;33,1500;33,4750;33,8000;34,1250;34,4500;34,7750;35,1000;35,4250;35,7500;;;
20906;20906;CARNEIRA P1 30MM BRANCA;0,6000;0,6060;0,6120;0,6180;0,6240;0,6300;0,6360;0,6420;0,6480;0,6540;0,6600;;;
841;841;CARNEIRA P1 30MM MARINHO;0,6000;0,6060;0,6120;0,6180;0,6240;0,6300;0,6360;0,6420;0,6480;0,6540;0,6600;;;
840;840;CARNEIRA P1 30MM PRETA;0,6000;0,6060;0,6120;0,6180;0,6240;0,6300;0,6360;0,6420;0,6480;0,6540;0,6600;;;
844;844;CARNEIRA P1 30MM VERMELHO;0,6000;0,6060;0,6120;0,6180;0,6240;0,6300;0,6360;0,6420;0,6480;0,6540;0,6600;;;
701;701;CARNEIRA P10 33MM BRANCA;0,7000;0,7070;0,7140;0,7210;0,7280;0,7350;0,7420;0,7490;0,7560;0,7630;0,7700;;;
15254;15254;CARNEIRA P10 33MM PRETA;0,7000;0,7070;0,7140;0,7210;0,7280;0,7350;0,7420;0,7490;0,7560;0,7630;0,7700;;;
4135;4135;CARNEIRA P12 33MM PRETA ;0,8600;0,8686;0,8772;0,8858;0,8944;0,9030;0,9116;0,9202;0,9288;0,9374;0,9460;;;
20174;20174;CARNEIRA P2 30MM BEGE;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
806;806;CARNEIRA P2 30MM BORDO;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
19434;19434;CARNEIRA P2 30MM BRANCA;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
19440;19440;CARNEIRA P2 30MM CAQUI;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
797;797;CARNEIRA P2 30MM CHUMBO;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
20173;20173;CARNEIRA P2 30MM MARINHO;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
19437;19437;CARNEIRA P2 30MM MARROM;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
19763;19763;CARNEIRA P2 30MM MUSGO;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
698;698;CARNEIRA P2 30MM NOITE;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
11273;11273;CARNEIRA P2 30MM PINK;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
20354;20354;CARNEIRA P2 30MM PRETA;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
15251;15251;CARNEIRA P2 30MM ROYAL;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
19762;19762;CARNEIRA P2 30MM VERMELHA;0,6400;0,6464;0,6528;0,6592;0,6656;0,6720;0,6784;0,6848;0,6912;0,6976;0,7040;;;
760;760;CARNEIRA P3 33MM AMARELA;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
19765;19765;CARNEIRA P3 33MM BRANCA;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
821;821;CARNEIRA P3 33MM CAQUI;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
762;762;CARNEIRA P3 33MM CHUMBO;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
19439;19439;CARNEIRA P3 33MM PRETA;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
19435;19435;CARNEIRA P3 33MM VERMELHA;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
12361;12361;CARNEIRA P4 35MM PRETA;0,8000;0,8080;0,8160;0,8240;0,8320;0,8400;0,8480;0,8560;0,8640;0,8720;0,8800;;;
19433;19433;CARNEIRA P5 35MM MARINHO;0,7700;0,7777;0,7854;0,7931;0,8008;0,8085;0,8162;0,8239;0,8316;0,8393;0,8470;;;
754;754;CARNEIRA P7 30MM BEGE;0,7300;0,7373;0,7446;0,7519;0,7592;0,7665;0,7738;0,7811;0,7884;0,7957;0,8030;;;
745;745;CARNEIRA P7 30MM BRANCA;0,7300;0,7373;0,7446;0,7519;0,7592;0,7665;0,7738;0,7811;0,7884;0,7957;0,8030;;;
747;747;CARNEIRA P7 30MM MARINHO;0,7300;0,7373;0,7446;0,7519;0,7592;0,7665;0,7738;0,7811;0,7884;0,7957;0,8030;;;
746;746;CARNEIRA P7 30MM PRETA;0,7300;0,7373;0,7446;0,7519;0,7592;0,7665;0,7738;0,7811;0,7884;0,7957;0,8030;;;
2520;2520;CARNEIRA P8 30MM BRANCA;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
3044;3044;CARNEIRA P8 30MM CHUMBO;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
20598;20598;CARNEIRA P8 30MM PRETA;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
3036;3036;CARNEIRA P8 30MM ROYAL;0,8500;0,8585;0,8670;0,8755;0,8840;0,8925;0,9010;0,9095;0,9180;0,9265;0,9350;;;
13046;13046;CARNEIRA S1 30MM BRANCA;1,1400;1,1514;1,1628;1,1742;1,1856;1,1970;1,2084;1,2198;1,2312;1,2426;1,2540;;;
2521;2521;CARNEIRA S1 30MM PRETA;1,1400;1,1514;1,1628;1,1742;1,1856;1,1970;1,2084;1,2198;1,2312;1,2426;1,2540;;;
816;816;CARNEIRA S2 33MM AMARELA;0,8400;0,8484;0,8568;0,8652;0,8736;0,8820;0,8904;0,8988;0,9072;0,9156;0,9240;;;
811;811;CARNEIRA S2 33MM BRANCA;0,8400;0,8484;0,8568;0,8652;0,8736;0,8820;0,8904;0,8988;0,9072;0,9156;0,9240;;;
14140;14140;CARNEIRA S2 33MM PRETA ;0,8400;0,8484;0,8568;0,8652;0,8736;0,8820;0,8904;0,8988;0,9072;0,9156;0,9240;;;
15248;15248;CARNEIRA S2 33MM VERMELHA;0,8400;0,8484;0,8568;0,8652;0,8736;0,8820;0,8904;0,8988;0,9072;0,9156;0,9240;;;
11275;11275;CARNEIRA S3 35MM BRANCA;1,2200;1,2322;1,2444;1,2566;1,2688;1,2810;1,2932;1,3054;1,3176;1,3298;1,3420;;;
11274;11274;CARNEIRA S3 35MM PRETA;1,2200;1,2322;1,2444;1,2566;1,2688;1,2810;1,2932;1,3054;1,3176;1,3298;1,3420;;;
19812;19812;CARNEIRA S5 35MM BRANCA;1,3200;1,3332;1,3464;1,3596;1,3728;1,3860;1,3992;1,4124;1,4256;1,4388;1,4520;;;
2904;2904;CARNEIRA S5 35MM MARINHO;1,3200;1,3332;1,3464;1,3596;1,3728;1,3860;1,3992;1,4124;1,4256;1,4388;1,4520;;;
19714;19714;CARNEIRA S5 35MM PRETA;1,3200;1,3332;1,3464;1,3596;1,3728;1,3860;1,3992;1,4124;1,4256;1,4388;1,4520;;;
10033;10033;COLA ALFA SPRAY 600ML PARA BORDADOS;22,5000;22,7250;22,9500;23,1750;23,4000;23,6250;23,8500;24,0750;24,3000;24,5250;24,7500;;;
1483;1483;COLA PERMANENTE  1LT;32,0000;32,3200;32,6400;32,9600;33,2800;33,6000;33,9200;34,2400;34,5600;34,8800;35,2000;;;
10571;10571;COLA PERMANENTE 5LTS;160,0000;161,6000;163,2000;164,8000;166,4000;168,0000;169,6000;171,2000;172,8000;174,4000;176,0000;;;
10032;10032;COLA SPRAY GL100 550ML;24,5000;24,7450;24,9900;25,2350;25,4800;25,7250;25,9700;26,2150;26,4600;26,7050;26,9500;;;
20005;20005;COMPONENTES PARA BOTAO 3 GARRAS;35,0000;35,3500;35,7000;36,0500;36,4000;36,7500;37,1000;37,4500;37,8000;38,1500;38,5000;;;
2405;2405;CONE PLASTICO 230X70X30 MM -01-PLASTICO;0,5182;0,5234;0,5286;0,5337;0,5389;0,5441;0,5493;0,5545;0,5597;0,5648;0,5700;;;
2404;2404;CONE PLASTICO 5/57X175 -01-PLASTICO;0,4890;0,4939;0,4988;0,5037;0,5086;0,5135;0,5183;0,5232;0,5281;0,5330;0,5379;;;
19784;19784;CORANTE LARANJA MPGL/TRILLON CFL;-56,1364;-56,6978;-57,2592;-57,8205;-58,3819;-58,9433;-59,5046;-60,0660;-60,6274;-61,1887;-61,7501;;;
7022;7022;CORDAO CHAPEU 4/2 AMARELO BB 005;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
505;505;CORDAO CHAPEU 4/2 BANDEIRA 017;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
502;502;CORDAO CHAPEU 4/2 BRANCO 001;34,1500;34,4915;34,8330;35,1745;35,5160;35,8575;36,1990;36,5405;36,8820;37,2235;37,5650;;;
513;513;CORDAO CHAPEU 4/2 CAQUI 023;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
507;507;CORDAO CHAPEU 4/2 CINZA CLARO 008;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
510;510;CORDAO CHAPEU 4/2 LARANJA 020*;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
514;514;CORDAO CHAPEU 4/2 MARINHO 003;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
516;516;CORDAO CHAPEU 4/2 MARROM 011;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
511;511;CORDAO CHAPEU 4/2 MUSGO 009;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
503;503;CORDAO CHAPEU 4/2 PRETO 002;34,1500;34,4915;34,8330;35,1745;35,5160;35,8575;36,1990;36,5405;36,8820;37,2235;37,5650;;;
515;515;CORDAO CHAPEU 4/2 ROYAL 452;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
504;504;CORDAO CHAPEU 4/2 VERMELHO 004;37,6000;37,9760;38,3520;38,7280;39,1040;39,4800;39,8560;40,2320;40,6080;40,9840;41,3600;;;
20366;20366;CORDAO P/ALCA P.P 5/2 PRETO 002;34,1500;34,4915;34,8330;35,1745;35,5160;35,8575;36,1990;36,5405;36,8820;37,2235;37,5650;;;
2894;2894;EJETOR MAQ. ETIQUETADEIRA* ;4,7219;4,7691;4,8163;4,8636;4,9108;4,9580;5,0052;5,0524;5,0997;5,1469;5,1941;;;
10857;10857;EL. CARRETEL 100M ALFA 7MM 0100 ;13,4000;13,5340;13,6680;13,8020;13,9360;14,0700;14,2040;14,3380;14,4720;14,6060;14,7400;;;
20537;20537;EL. KG SOFT LISO 33MM PRETO 2ª;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
20487;20487;EL. KG SOFT PLUSH BRANCO 2ª;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
20471;20471;EL. KG SOFT PLUSH PRETO 2ª;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
160793;160793;EL. KG TAG PLUSH BRANCO 2ª*;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
20430;20430;EL. KG TAG PLUSH PRETO 2ª;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
15618;15618;EL. KG 15MM 2ª PTO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
20184;20184;EL. KG 20MM 2ª BCO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
19397;19397;EL. KG 25MM 2ª BCO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
15757;15757;EL. KG 25MM 2ª PTO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
19852;19852;EL. KG 30MM 2ª BCO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
19824;19824;EL. KG 35MM 2ª BCO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
20109;20109;EL. KG 40MM 2ª BCO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
21119;21119;EL. KG 50MM 2ª BCO;24,0000;24,2400;24,4800;24,7200;24,9600;25,2000;25,4400;25,6800;25,9200;26,1600;26,4000;;;
15339;15339;EL. MT ALFA 15MM BRANCO ;0,2100;0,2121;0,2142;0,2163;0,2184;0,2205;0,2226;0,2247;0,2268;0,2289;0,2310;;;
15448;15448;EL. MT ALFA 15MM PRETO**;0,2220;0,2242;0,2264;0,2287;0,2309;0,2331;0,2353;0,2375;0,2398;0,2420;0,2442;;;
19307;19307;EL. MT ALFA 20MM BRANCO ;0,2700;0,2727;0,2754;0,2781;0,2808;0,2835;0,2862;0,2889;0,2916;0,2943;0,2970;;;
15294;15294;EL. MT ALFA 25MM BRANCO ;0,3260;0,3293;0,3325;0,3358;0,3390;0,3423;0,3456;0,3488;0,3521;0,3553;0,3586;;;
178;178;EL. MT ALFA 25MM PRETO**;0,3300;0,3333;0,3366;0,3399;0,3432;0,3465;0,3498;0,3531;0,3564;0,3597;0,3630;;;
182;182;EL. MT ALFA 30MM BRANCO ;0,3900;0,3939;0,3978;0,4017;0,4056;0,4095;0,4134;0,4173;0,4212;0,4251;0,4290;;;
15295;15295;EL. MT ALFA 35MM BRANCO ;0,4350;0,4394;0,4437;0,4481;0,4524;0,4568;0,4611;0,4655;0,4698;0,4742;0,4785;;;
167;167;EL. MT ALFA 40MM BRANCO ;0,4830;0,4878;0,4927;0,4975;0,5023;0,5072;0,5120;0,5168;0,5216;0,5265;0,5313;;;
20536;20536;EL. MT SOFT FLEX 33MM PRETO;0,6200;0,6262;0,6324;0,6386;0,6448;0,6510;0,6572;0,6634;0,6696;0,6758;0,6820;;;
20655;20655;EL. MT SOFT LISO 33MM PRETO;0,5420;0,5474;0,5528;0,5583;0,5637;0,5691;0,5745;0,5799;0,5854;0,5908;0,5962;;;
20486;20486;EL. MT SOFT PLUSH 33MM BRANCO;0,4880;0,4929;0,4978;0,5026;0,5075;0,5124;0,5173;0,5222;0,5270;0,5319;0,5368;;;
20432;20432;EL. MT SOFT PLUSH 33MM PRETO;0,5320;0,5373;0,5426;0,5480;0,5533;0,5586;0,5639;0,5692;0,5746;0,5799;0,5852;;;
20488;20488;EL. RL ALFA SOFT PLUSH 33MM BRANCO;12,2000;12,3220;12,4440;12,5660;12,6880;12,8100;12,9320;13,0540;13,1760;13,2980;13,4200;;;
